ID,timestamp,UTC time,accuracy,x,y,z
21396,1.57E+12,2019-08-06T16:46:51.972,unknown,-0.239364624,-1.55531311,-0.129592896
21397,1.57E+12,2019-08-06T16:46:52.072,unknown,0.333999634,-0.735809326,-0.119552612
21398,1.57E+12,2019-08-06T16:46:52.173,unknown,-0.168334961,-0.289932251,-0.009643555
21399,1.57E+12,2019-08-06T16:46:52.273,unknown,-0.025650024,-0.727996826,0.342483521
21400,1.57E+12,2019-08-06T16:46:52.373,unknown,-0.091918945,0.151870728,0.237426758
21401,1.57E+12,2019-08-06T16:46:52.473,unknown,0.097183228,-0.585342407,1.050430298
21402,1.57E+12,2019-08-06T16:46:52.574,unknown,0.304611206,-1.488525391,-0.153289795
21403,1.57E+12,2019-08-06T16:46:52.674,unknown,-0.180953979,-0.708282471,-0.219345093
21404,1.57E+12,2019-08-06T16:46:52.774,unknown,0.091262817,-0.959320068,-0.016036987
21405,1.57E+12,2019-08-06T16:46:52.874,unknown,0.654052734,-1.105606079,-0.453033447
21406,1.57E+12,2019-08-06T16:46:52.975,unknown,0.476928711,-1.071792603,-0.167007446
21407,1.57E+12,2019-08-06T16:46:53.075,unknown,-0.223205566,-2.002700806,-0.032897949
21408,1.57E+12,2019-08-06T16:46:53.175,unknown,0.265197754,-1.114624023,0.071884155
21409,1.57E+12,2019-08-06T16:46:53.275,unknown,0.102218628,-0.663467407,0.03918457
21410,1.57E+12,2019-08-06T16:46:53.375,unknown,-0.323272705,-0.122436523,-0.049209595
21411,1.57E+12,2019-08-06T16:46:53.476,unknown,1.841552734,-2.744018555,1.321166992
21412,1.57E+12,2019-08-06T16:46:53.576,unknown,-0.323684692,-2.102416992,0.555007935
21413,1.57E+12,2019-08-06T16:46:53.676,unknown,-0.429870605,-0.823272705,-0.401870728
21414,1.57E+12,2019-08-06T16:46:53.776,unknown,0.835388184,-0.71774292,0.0390625
21415,1.57E+12,2019-08-06T16:46:53.877,unknown,-0.034667969,-0.89755249,-0.059783936
21416,1.57E+12,2019-08-06T16:46:53.977,unknown,0.397537231,-1.043670654,0.122421265
21417,1.57E+12,2019-08-06T16:46:54.077,unknown,0.152603149,-1.214309692,0.336975098
21418,1.57E+12,2019-08-06T16:46:54.177,unknown,0.617263794,-1.034286499,0.212692261
21419,1.57E+12,2019-08-06T16:46:54.278,unknown,-0.348388672,-1.617477417,-0.363510132
21420,1.57E+12,2019-08-06T16:46:54.378,unknown,0.444259644,-0.788543701,-0.128036499
21421,1.57E+12,2019-08-06T16:46:54.478,unknown,-0.160110474,-0.354278564,0.016448975
21422,1.57E+12,2019-08-06T16:46:54.578,unknown,0.024414063,-0.455703735,0.224151611
21423,1.57E+12,2019-08-06T16:46:54.678,unknown,0.253814697,-0.017730713,0.428588867
21424,1.57E+12,2019-08-06T16:46:54.779,unknown,1.462295532,-1.532714844,-1.278793335
21425,1.57E+12,2019-08-06T16:46:54.879,unknown,-0.241317749,-1.104019165,-0.047927856
21426,1.57E+12,2019-08-06T16:46:54.979,unknown,-0.006439209,-0.74118042,0.000717163
21427,1.57E+12,2019-08-06T16:46:55.079,unknown,0.058242798,-0.940994263,-0.042526245
21428,1.57E+12,2019-08-06T16:46:55.180,unknown,0.546401978,-1.054763794,-0.403594971
21429,1.57E+12,2019-08-06T16:46:55.280,unknown,0.154464722,-1.329193115,-0.279510498
21430,1.57E+12,2019-08-06T16:46:55.380,unknown,0.288208008,-1.181747437,0.143112183
21431,1.57E+12,2019-08-06T16:46:55.480,unknown,0.045013428,-1.396835327,0.525756836
21432,1.57E+12,2019-08-06T16:46:55.580,unknown,0.09413147,-0.647140503,0.005752563
21433,1.57E+12,2019-08-06T16:46:55.681,unknown,-0.165206909,-0.144073486,-0.066329956
21434,1.57E+12,2019-08-06T16:46:55.781,unknown,0.819702148,-2.721054077,1.872695923
21435,1.57E+12,2019-08-06T16:46:55.881,unknown,-1.071151733,-1.35697937,-0.138031006
21436,1.57E+12,2019-08-06T16:46:55.981,unknown,-0.519210815,-0.871109009,-0.719970703
21437,1.57E+12,2019-08-06T16:46:56.082,unknown,1.021942139,-1.061752319,-0.207794189
21438,1.57E+12,2019-08-06T16:46:56.182,unknown,-0.132156372,-0.851898193,-0.092193604
21439,1.57E+12,2019-08-06T16:46:56.282,unknown,0.043838501,-0.989349365,0.212966919
21440,1.57E+12,2019-08-06T16:46:56.382,unknown,0.894195557,-0.827667236,-0.148040771
21441,1.57E+12,2019-08-06T16:46:56.483,unknown,0.510055542,-0.80241394,0.083816528
21442,1.57E+12,2019-08-06T16:46:56.583,unknown,-0.483627319,-2.010375977,-0.694549561
21443,1.57E+12,2019-08-06T16:46:56.683,unknown,0.327453613,-0.803207397,-0.049713135
21444,1.57E+12,2019-08-06T16:46:56.783,unknown,-0.030319214,-0.467559814,0.074035645
21445,1.57E+12,2019-08-06T16:46:56.883,unknown,-0.201904297,-0.373336792,-0.081237793
21446,1.57E+12,2019-08-06T16:46:56.984,unknown,1.001693726,-0.588470459,0.140930176
21447,1.57E+12,2019-08-06T16:46:57.084,unknown,1.299484253,-1.020553589,-1.033752441
21448,1.57E+12,2019-08-06T16:46:57.184,unknown,-0.177124023,-1.198974609,-0.05619812
21449,1.57E+12,2019-08-06T16:46:57.284,unknown,0.048599243,-0.801147461,-0.018218994
21450,1.57E+12,2019-08-06T16:46:57.385,unknown,-0.012771606,-0.939300537,0.023864746
21451,1.57E+12,2019-08-06T16:46:57.485,unknown,0.715576172,-1.024291992,-0.175765991
21452,1.57E+12,2019-08-06T16:46:57.585,unknown,-0.098754883,-1.371047974,0.061141968
21453,1.57E+12,2019-08-06T16:46:57.685,unknown,0.349060059,-1.13482666,0.327880859
21454,1.57E+12,2019-08-06T16:46:57.786,unknown,-0.033828735,-1.502502441,0.415496826
21455,1.57E+12,2019-08-06T16:46:57.886,unknown,0.283340454,-0.759033203,0.011199951
21456,1.57E+12,2019-08-06T16:46:57.986,unknown,-0.170776367,-0.304656982,-0.026748657
21457,1.57E+12,2019-08-06T16:46:58.086,unknown,0.164382935,-1.026794434,0.434616089
21458,1.57E+12,2019-08-06T16:46:58.186,unknown,-0.015899658,-0.046920776,-0.084091187
21459,1.57E+12,2019-08-06T16:46:58.287,unknown,0.070327759,-0.280319214,1.267242432
21460,1.57E+12,2019-08-06T16:46:58.387,unknown,0.3074646,-1.452484131,-0.020996094
21461,1.57E+12,2019-08-06T16:46:58.487,unknown,-0.18397522,-0.773681641,-0.168289185
21462,1.57E+12,2019-08-06T16:46:58.587,unknown,0.077209473,-0.918563843,-0.02986145
21463,1.57E+12,2019-08-06T16:46:58.688,unknown,0.656829834,-1.031219482,-0.218231201
21464,1.57E+12,2019-08-06T16:46:58.788,unknown,0.209503174,-1.303405762,-0.211654663
21465,1.57E+12,2019-08-06T16:46:58.888,unknown,0.157730103,-1.3931427,0.243881226
21466,1.57E+12,2019-08-06T16:46:58.988,unknown,0.260223389,-1.181411743,0.471466064
21467,1.57E+12,2019-08-06T16:46:59.089,unknown,0.040328979,-0.809677124,0.043151855
21468,1.57E+12,2019-08-06T16:46:59.189,unknown,-0.110015869,-0.282150269,0.026550293
21469,1.57E+12,2019-08-06T16:46:59.289,unknown,0.76625061,-1.885025024,1.377120972
21470,1.57E+12,2019-08-06T16:46:59.389,unknown,-0.339889526,-0.924453735,-0.316436768
21471,1.57E+12,2019-08-06T16:46:59.489,unknown,-0.267303467,-0.333129883,1.022796631
21472,1.57E+12,2019-08-06T16:46:59.590,unknown,0.976242065,-1.338531494,-0.054229736
21473,1.57E+12,2019-08-06T16:46:59.690,unknown,0.12046814,-0.918334961,0.026855469
21474,1.57E+12,2019-08-06T16:46:59.790,unknown,0.163406372,-0.918411255,0.16255188
21475,1.57E+12,2019-08-06T16:46:59.890,unknown,0.388214111,-0.993865967,-0.061660767
21476,1.57E+12,2019-08-06T16:46:59.991,unknown,0.131195068,-1.331161499,0.276321411
21477,1.57E+12,2019-08-06T16:47:00.091,unknown,-0.130111694,-1.381835938,0.011352539
21478,1.57E+12,2019-08-06T16:47:00.191,unknown,0.194534302,-1.008102417,0.054946899
21479,1.57E+12,2019-08-06T16:47:00.291,unknown,0.081741333,-0.791748047,0.1587677
21480,1.57E+12,2019-08-06T16:47:00.391,unknown,0.18296814,-0.749755859,0.315429688
21481,1.57E+12,2019-08-06T16:47:00.492,unknown,0.326522827,-0.823104858,0.479858398
21482,1.57E+12,2019-08-06T16:47:00.592,unknown,0.42829895,-0.866363525,0.770629883
21483,1.57E+12,2019-08-06T16:47:00.692,unknown,-0.3256073,-2.050445557,0.0340271
21484,1.57E+12,2019-08-06T16:47:00.792,unknown,-0.153121948,-0.598999023,-0.703353882
21485,1.57E+12,2019-08-06T16:47:00.893,unknown,0.341674805,-1.091217041,0.042205811
21486,1.57E+12,2019-08-06T16:47:00.993,unknown,0.269897461,-0.931030273,-0.026855469
21487,1.57E+12,2019-08-06T16:47:01.093,unknown,0.23600769,-0.883911133,-0.005126953
21488,1.57E+12,2019-08-06T16:47:01.193,unknown,0.226577759,-1.022506714,-0.084823608
21489,1.57E+12,2019-08-06T16:47:01.294,unknown,0.195220947,-1.140975952,0.469421387
21490,1.57E+12,2019-08-06T16:47:01.394,unknown,0.750823975,-1.196594238,0.35105896
21491,1.57E+12,2019-08-06T16:47:01.494,unknown,-0.122314453,-1.200698853,-0.101715088
21492,1.57E+12,2019-08-06T16:47:01.594,unknown,0.115829468,-0.754852295,-0.080413818
21493,1.57E+12,2019-08-06T16:47:01.694,unknown,-0.144180298,-0.473526001,0.023696899
21494,1.57E+12,2019-08-06T16:47:01.795,unknown,0.21055603,-1.001113892,0.780990601
21495,1.57E+12,2019-08-06T16:47:01.895,unknown,0.13822937,-0.553695679,0.443832397
21496,1.57E+12,2019-08-06T16:47:01.995,unknown,0.605438232,-2.604644775,0.911941528
21497,1.57E+12,2019-08-06T16:47:02.095,unknown,-0.343475342,-0.695602417,-0.342102051
21498,1.57E+12,2019-08-06T16:47:02.196,unknown,0.418670654,-0.807296753,-0.063964844
21499,1.57E+12,2019-08-06T16:47:02.296,unknown,-0.043334961,-0.859970093,-0.049911499
21500,1.57E+12,2019-08-06T16:47:02.396,unknown,0.26625061,-1.032012939,0.077835083
21501,1.57E+12,2019-08-06T16:47:02.496,unknown,0.271331787,-1.12387085,0.139968872
21502,1.57E+12,2019-08-06T16:47:02.596,unknown,0.402130127,-0.976379395,-0.020126343
21503,1.57E+12,2019-08-06T16:47:02.697,unknown,-0.43951416,-1.879699707,-0.395004272
21504,1.57E+12,2019-08-06T16:47:02.797,unknown,0.340637207,-0.937805176,-0.000976563
21505,1.57E+12,2019-08-06T16:47:02.897,unknown,0.012145996,-0.519927979,0.137954712
21506,1.57E+12,2019-08-06T16:47:02.997,unknown,0.003173828,-0.376647949,0.140945435
21507,1.57E+12,2019-08-06T16:47:03.098,unknown,0.595123291,-1.952529907,0.665634155
21508,1.57E+12,2019-08-06T16:47:03.198,unknown,-0.553634644,-1.660995483,1.12651062
21509,1.57E+12,2019-08-06T16:47:03.298,unknown,-0.360855103,-0.678985596,-0.260757446
21510,1.57E+12,2019-08-06T16:47:03.398,unknown,0.36100769,-0.949813843,0.046478271
21511,1.57E+12,2019-08-06T16:47:03.499,unknown,0.057144165,-0.913513184,0.10585022
21512,1.57E+12,2019-08-06T16:47:03.599,unknown,0.139480591,-0.992675781,0.110427856
21513,1.57E+12,2019-08-06T16:47:03.699,unknown,0.462219238,-1.012115479,-0.303649902
21514,1.57E+12,2019-08-06T16:47:03.799,unknown,0.573684692,-0.947967529,-0.254196167
21515,1.57E+12,2019-08-06T16:47:03.899,unknown,0.156066895,-1.495788574,0.012939453
21516,1.57E+12,2019-08-06T16:47:04.000,unknown,0.210647583,-1.118637085,0.320526123
21517,1.57E+12,2019-08-06T16:47:04.100,unknown,0.152557373,-0.851287842,-0.002761841
21518,1.57E+12,2019-08-06T16:47:04.200,unknown,-0.245361328,-0.351776123,0.023498535
21519,1.57E+12,2019-08-06T16:47:04.300,unknown,0.877716064,-1.844589233,1.091461182
21520,1.57E+12,2019-08-06T16:47:04.401,unknown,0.053726196,-0.618713379,-0.507278442
21521,1.57E+12,2019-08-06T16:47:04.501,unknown,-0.587097168,-0.597625732,0.958679199
21522,1.57E+12,2019-08-06T16:47:04.601,unknown,0.497009277,-1.618087769,-0.185379028
21523,1.57E+12,2019-08-06T16:47:04.701,unknown,-0.076416016,-0.776489258,-0.119903564
21524,1.57E+12,2019-08-06T16:47:04.802,unknown,0.095993042,-0.935256958,-0.051376343
21525,1.57E+12,2019-08-06T16:47:04.902,unknown,0.675765991,-0.961456299,-0.058609009
21526,1.57E+12,2019-08-06T16:47:05.002,unknown,0.190368652,-1.241622925,0.024658203
21527,1.57E+12,2019-08-06T16:47:05.102,unknown,0.253494263,-1.305831909,0.228637695
21528,1.57E+12,2019-08-06T16:47:05.202,unknown,0.182891846,-1.251419067,0.561233521
21529,1.57E+12,2019-08-06T16:47:05.303,unknown,0.017471313,-0.742752075,0.127029419
21530,1.57E+12,2019-08-06T16:47:05.403,unknown,-0.080123901,-0.186019897,0.053878784
21531,1.57E+12,2019-08-06T16:47:05.503,unknown,0.341491699,-1.708557129,1.490112305
21532,1.57E+12,2019-08-06T16:47:05.603,unknown,-0.143127441,0.059753418,-0.279953003
21533,1.57E+12,2019-08-06T16:47:05.704,unknown,0.580490112,-0.348052979,-0.366699219
21534,1.57E+12,2019-08-06T16:47:05.804,unknown,0.001754761,-1.487182617,-0.229431152
21535,1.57E+12,2019-08-06T16:47:05.904,unknown,-0.037231445,-0.858398438,-0.058395386
21536,1.57E+12,2019-08-06T16:47:06.004,unknown,0.181655884,-1.002365112,-0.063156128
21537,1.57E+12,2019-08-06T16:47:06.105,unknown,0.406433105,-0.965820313,0.048919678
21538,1.57E+12,2019-08-06T16:47:06.205,unknown,0.118911743,-1.09715271,0.218643188
21539,1.57E+12,2019-08-06T16:47:06.305,unknown,0.391983032,-0.905426025,-0.047729492
21540,1.57E+12,2019-08-06T16:47:06.405,unknown,-0.485702515,-1.565292358,-0.193328857
21541,1.57E+12,2019-08-06T16:47:06.505,unknown,0.375915527,-0.844482422,0.077423096
21542,1.57E+12,2019-08-06T16:47:06.606,unknown,0.154022217,-0.813522339,0.121780396
21543,1.57E+12,2019-08-06T16:47:06.706,unknown,0.148193359,-0.816146851,0.24319458
21544,1.57E+12,2019-08-06T16:47:06.806,unknown,0.237747192,-0.85899353,0.277099609
21545,1.57E+12,2019-08-06T16:47:06.906,unknown,0.326965332,-0.773071289,-0.1847229
21546,1.57E+12,2019-08-06T16:47:07.007,unknown,0.189590454,-1.30317688,0.151824951
21547,1.57E+12,2019-08-06T16:47:07.107,unknown,-0.209259033,-1.027648926,-0.152679443
21548,1.57E+12,2019-08-06T16:47:07.207,unknown,0.25617981,-0.96105957,-0.075881958
21549,1.57E+12,2019-08-06T16:47:07.307,unknown,0.096832275,-1.050201416,-0.00604248
21550,1.57E+12,2019-08-06T16:47:07.407,unknown,0.159667969,-0.93699646,-0.057342529
21551,1.57E+12,2019-08-06T16:47:07.508,unknown,0.232162476,-0.956436157,0.016586304
21552,1.57E+12,2019-08-06T16:47:07.608,unknown,0.166427612,-0.95362854,-0.030334473
21553,1.57E+12,2019-08-06T16:47:07.708,unknown,0.3203125,-0.939697266,-0.070022583
21554,1.57E+12,2019-08-06T16:47:07.808,unknown,0.250457764,-1.226394653,0.239425659
21555,1.57E+12,2019-08-06T16:47:07.909,unknown,-0.451660156,-1.139251709,0.127563477
21556,1.57E+12,2019-08-06T16:47:08.009,unknown,0.503295898,-0.866394043,0.189575195
21557,1.57E+12,2019-08-06T16:47:08.109,unknown,0.090484619,-0.659942627,0.173568726
21558,1.57E+12,2019-08-06T16:47:08.209,unknown,0.197647095,-0.743560791,0.274276733
21559,1.57E+12,2019-08-06T16:47:08.310,unknown,0.595504761,-1.110290527,0.639007568
21560,1.57E+12,2019-08-06T16:47:08.410,unknown,0.132980347,-0.49949646,0.056945801
21561,1.57E+12,2019-08-06T16:47:08.510,unknown,0.320022583,-0.47694397,-0.460754395
21562,1.57E+12,2019-08-06T16:47:08.610,unknown,0.19934082,-1.269546509,-0.034393311
21563,1.57E+12,2019-08-06T16:47:08.710,unknown,-0.068374634,-0.924133301,-0.002349854
21564,1.57E+12,2019-08-06T16:47:08.811,unknown,0.031265259,-0.966308594,0.029342651
21565,1.57E+12,2019-08-06T16:47:08.911,unknown,0.052078247,-0.933242798,-0.193328857
21566,1.57E+12,2019-08-06T16:47:09.011,unknown,0.329483032,-1.016113281,-0.012283325
21567,1.57E+12,2019-08-06T16:47:09.111,unknown,0.037490845,-1.158905029,0.019561768
21568,1.57E+12,2019-08-06T16:47:09.212,unknown,0.287506104,-1.215988159,0.087188721
21569,1.57E+12,2019-08-06T16:47:09.312,unknown,-0.17590332,-1.339889526,0.010696411
21570,1.57E+12,2019-08-06T16:47:09.412,unknown,0.161331177,-1.053787231,0.338226318
21571,1.57E+12,2019-08-06T16:47:09.512,unknown,-0.047927856,-0.743362427,0.127044678
21572,1.57E+12,2019-08-06T16:47:09.613,unknown,0.093399048,-0.540237427,0.159515381
21573,1.57E+12,2019-08-06T16:47:09.713,unknown,0.41394043,-1.336364746,0.67137146
21574,1.57E+12,2019-08-06T16:47:09.813,unknown,-0.330276489,-1.745040894,0.103561401
21575,1.57E+12,2019-08-06T16:47:09.913,unknown,-0.202514648,-0.953186035,-0.186676025
21576,1.57E+12,2019-08-06T16:47:10.013,unknown,0.315856934,-0.910598755,-0.050765991
21577,1.57E+12,2019-08-06T16:47:10.114,unknown,0.069396973,-0.959228516,-0.037887573
21578,1.57E+12,2019-08-06T16:47:10.214,unknown,0.197463989,-0.977340698,0.015396118
21579,1.57E+12,2019-08-06T16:47:10.314,unknown,0.533508301,-0.913574219,-0.024108887
21580,1.57E+12,2019-08-06T16:47:10.414,unknown,-0.218688965,-1.351135254,0.400268555
21581,1.57E+12,2019-08-06T16:47:10.515,unknown,-0.066665649,-1.449386597,0.088623047
21582,1.57E+12,2019-08-06T16:47:10.615,unknown,0.434432983,-1.038711548,0.264724731
21583,1.57E+12,2019-08-06T16:47:10.715,unknown,0.144180298,-0.655654907,0.319702148
21584,1.57E+12,2019-08-06T16:47:10.815,unknown,0.312469482,-0.428573608,0.30809021
21585,1.57E+12,2019-08-06T16:47:10.915,unknown,0.448455811,-0.414169312,0.385986328
21586,1.57E+12,2019-08-06T16:47:11.016,unknown,1.115142822,-2.377059937,-0.423095703
21587,1.57E+12,2019-08-06T16:47:11.116,unknown,0.213134766,-0.968032837,0.10874939
21588,1.57E+12,2019-08-06T16:47:11.216,unknown,0.376068115,-0.901824951,0.047592163
21589,1.57E+12,2019-08-06T16:47:11.316,unknown,0.43371582,-1.030670166,0.06237793
21590,1.57E+12,2019-08-06T16:47:11.417,unknown,0.218856812,-0.876846313,0.006896973
21591,1.57E+12,2019-08-06T16:47:11.517,unknown,0.37940979,-0.905258179,0.076202393
21592,1.57E+12,2019-08-06T16:47:11.617,unknown,0.377288818,-1.025878906,0.023498535
21593,1.57E+12,2019-08-06T16:47:11.717,unknown,-0.011413574,-1.43560791,0.240280151
21594,1.57E+12,2019-08-06T16:47:11.818,unknown,0.305541992,-1.161117554,0.059448242
21595,1.57E+12,2019-08-06T16:47:11.918,unknown,-0.010116577,-1.056594849,0.285736084
21596,1.57E+12,2019-08-06T16:47:12.018,unknown,0.399703979,-0.94960022,0.166244507
21597,1.57E+12,2019-08-06T16:47:12.118,unknown,0.168533325,-0.439376831,0.238647461
21598,1.57E+12,2019-08-06T16:47:12.218,unknown,0.181716919,-0.257400513,0.285369873
21599,1.57E+12,2019-08-06T16:47:12.319,unknown,0.931838989,-1.937255859,0.216827393
21600,1.57E+12,2019-08-06T16:47:12.419,unknown,0.078079224,-0.88571167,0.111587524
21601,1.57E+12,2019-08-06T16:47:12.519,unknown,0.429840088,-1.028564453,0.02130127
21602,1.57E+12,2019-08-06T16:47:12.619,unknown,0.342041016,-0.941040039,0.05229187
21603,1.57E+12,2019-08-06T16:47:12.720,unknown,0.022613525,-0.81930542,0.170028687
21604,1.57E+12,2019-08-06T16:47:12.820,unknown,0.398956299,-0.942062378,0.023269653
21605,1.57E+12,2019-08-06T16:47:12.920,unknown,0.30809021,-1.093460083,0.038406372
21606,1.57E+12,2019-08-06T16:47:13.020,unknown,0.116333008,-1.406402588,0.247894287
21607,1.57E+12,2019-08-06T16:47:13.120,unknown,0.33644104,-1.09437561,0.132385254
21608,1.57E+12,2019-08-06T16:47:13.221,unknown,0.108459473,-1.044387817,0.136795044
21609,1.57E+12,2019-08-06T16:47:13.321,unknown,0.566635132,-0.897888184,0.17880249
21610,1.57E+12,2019-08-06T16:47:13.421,unknown,0.175964355,-0.486083984,0.245285034
21611,1.57E+12,2019-08-06T16:47:13.521,unknown,0.373046875,-0.420654297,0.28805542
21612,1.57E+12,2019-08-06T16:47:13.622,unknown,0.928344727,-1.617996216,0.361618042
21613,1.57E+12,2019-08-06T16:47:13.722,unknown,0.081466675,-0.815124512,0.040802002
21614,1.57E+12,2019-08-06T16:47:13.822,unknown,0.525085449,-0.972610474,0.026748657
21615,1.57E+12,2019-08-06T16:47:13.922,unknown,0.362228394,-0.969711304,0.006973267
21616,1.57E+12,2019-08-06T16:47:14.023,unknown,0.068313599,-0.834014893,0.12449646
21617,1.57E+12,2019-08-06T16:47:14.123,unknown,0.413253784,-0.939956665,0.004821777
21618,1.57E+12,2019-08-06T16:47:14.223,unknown,0.378982544,-1.031356812,0.006225586
21619,1.57E+12,2019-08-06T16:47:14.323,unknown,-0.035339355,-1.498046875,0.318832397
21620,1.57E+12,2019-08-06T16:47:14.423,unknown,0.427154541,-1.126098633,-0.003738403
21621,1.57E+12,2019-08-06T16:47:14.524,unknown,0.058105469,-1.016448975,0.206573486
21622,1.57E+12,2019-08-06T16:47:14.624,unknown,0.249099731,-0.916870117,0.329864502
21623,1.57E+12,2019-08-06T16:47:14.724,unknown,0.114318848,-0.336364746,0.268463135
21624,1.57E+12,2019-08-06T16:47:14.824,unknown,0.396316528,-0.373428345,0.091079712
21625,1.57E+12,2019-08-06T16:47:14.925,unknown,0.509185791,-1.203125,0.25579834
21626,1.57E+12,2019-08-06T16:47:15.025,unknown,0.414245605,-1.063796997,0.076065063
21627,1.57E+12,2019-08-06T16:47:15.125,unknown,0.316268921,-0.906723022,-0.007293701
21628,1.57E+12,2019-08-06T16:47:15.225,unknown,0.412338257,-0.912368774,-0.074264526
21629,1.57E+12,2019-08-06T16:47:15.326,unknown,0.292800903,-0.819641113,-0.014419556
21630,1.57E+12,2019-08-06T16:47:15.426,unknown,0.537582397,-1.00592041,-0.012115479
21631,1.57E+12,2019-08-06T16:47:15.526,unknown,0.05645752,-1.683670044,0.171661377
21632,1.57E+12,2019-08-06T16:47:15.626,unknown,0.391342163,-1.107513428,0.061843872
21633,1.57E+12,2019-08-06T16:47:15.726,unknown,-0.01083374,-1.035461426,0.246673584
21634,1.57E+12,2019-08-06T16:47:15.827,unknown,0.433319092,-0.953796387,0.279998779
21635,1.57E+12,2019-08-06T16:47:15.927,unknown,0.100509644,-0.389266968,0.228866577
21636,1.57E+12,2019-08-06T16:47:16.027,unknown,0.373931885,-0.412414551,0.302734375
21637,1.57E+12,2019-08-06T16:47:16.127,unknown,0.927108765,-1.370895386,0.681152344
21638,1.57E+12,2019-08-06T16:47:16.228,unknown,0.220901489,-0.87638855,0.147384644
21639,1.57E+12,2019-08-06T16:47:16.328,unknown,0.431610107,-0.964233398,-0.040267944
21640,1.57E+12,2019-08-06T16:47:16.428,unknown,0.411178589,-1.052688599,0.046905518
21641,1.57E+12,2019-08-06T16:47:16.528,unknown,0.104995728,-0.868896484,-0.001647949
21642,1.57E+12,2019-08-06T16:47:16.628,unknown,0.420410156,-0.859695435,-0.017227173
21643,1.57E+12,2019-08-06T16:47:16.729,unknown,0.357574463,-1.111358643,0.118301392
21644,1.57E+12,2019-08-06T16:47:16.829,unknown,0.199462891,-1.311569214,0.223266602
21645,1.57E+12,2019-08-06T16:47:16.929,unknown,0.489501953,-1.442687988,0.117416382
21646,1.57E+12,2019-08-06T16:47:17.029,unknown,0.74786377,-1.026412964,0.092819214
21647,1.57E+12,2019-08-06T16:47:17.130,unknown,0.169128418,-0.511032104,0.13822937
21648,1.57E+12,2019-08-06T16:47:17.230,unknown,0.040756226,-0.228622437,0.242492676
21649,1.57E+12,2019-08-06T16:47:17.330,unknown,0.705108643,-0.358932495,0.599884033
21650,1.57E+12,2019-08-06T16:47:17.430,unknown,0.862579346,-1.200408936,2.118225098
21651,1.57E+12,2019-08-06T16:47:17.531,unknown,0.103775024,-0.48550415,0.259094238
21652,1.57E+12,2019-08-06T16:47:17.631,unknown,0.456771851,-0.875061035,0.226119995
21653,1.57E+12,2019-08-06T16:47:17.731,unknown,0.428451538,-0.964065552,0.03855896
21654,1.57E+12,2019-08-06T16:47:17.831,unknown,0.435668945,-0.952911377,0.038421631
21655,1.57E+12,2019-08-06T16:47:17.931,unknown,0.260223389,-0.920959473,-0.055206299
21656,1.57E+12,2019-08-06T16:47:18.032,unknown,0.249679565,-0.905090332,-0.053131104
21657,1.57E+12,2019-08-06T16:47:18.132,unknown,0.512191772,-0.896026611,-0.080505371
21658,1.57E+12,2019-08-06T16:47:18.238,unknown,0.107467651,-1.026977539,-0.095840454
21659,1.57E+12,2019-08-06T16:47:18.338,unknown,0.424682617,-1.022338867,-0.012878418
21660,1.57E+12,2019-08-06T16:47:18.439,unknown,-0.59161377,-1.291610718,0.18296814
21661,1.57E+12,2019-08-06T16:47:18.539,unknown,0.378555298,-0.980819702,0.233535767
21662,1.57E+12,2019-08-06T16:47:18.639,unknown,0.099197388,-0.608901978,0.155044556
21663,1.57E+12,2019-08-06T16:47:18.739,unknown,0.318328857,-0.69631958,0.093658447
21664,1.57E+12,2019-08-06T16:47:18.839,unknown,0.612091064,-1.102035522,0.489318848
21665,1.57E+12,2019-08-06T16:47:18.940,unknown,0.110549927,-0.913848877,0.277618408
21666,1.57E+12,2019-08-06T16:47:19.040,unknown,0.032333374,-0.322967529,-0.422683716
21667,1.57E+12,2019-08-06T16:47:19.140,unknown,0.227264404,-1.306304932,-0.227355957
21668,1.57E+12,2019-08-06T16:47:19.240,unknown,-0.091705322,-0.974945068,-0.083251953
21669,1.57E+12,2019-08-06T16:47:19.341,unknown,0.464050293,-0.96862793,-0.035614014
21670,1.57E+12,2019-08-06T16:47:19.441,unknown,0.309310913,-0.976425171,-0.017593384
21671,1.57E+12,2019-08-06T16:47:19.541,unknown,0.320175171,-0.956665039,0.007293701
21672,1.57E+12,2019-08-06T16:47:19.641,unknown,0.153945923,-1.217391968,-0.038970947
21673,1.57E+12,2019-08-06T16:47:19.742,unknown,0.272659302,-1.36114502,0.126373291
21674,1.57E+12,2019-08-06T16:47:19.842,unknown,0.186981201,-1.220123291,0.050384521
21675,1.57E+12,2019-08-06T16:47:19.942,unknown,0.214279175,-0.85925293,0.221923828
21676,1.57E+12,2019-08-06T16:47:20.042,unknown,0.382537842,-0.824874878,0.26625061
21677,1.57E+12,2019-08-06T16:47:20.142,unknown,0.122711182,-0.315551758,0.229354858
21678,1.57E+12,2019-08-06T16:47:20.243,unknown,0.469024658,-0.473373413,0.233886719
21679,1.57E+12,2019-08-06T16:47:20.343,unknown,0.37928772,-1.253082275,0.612350464
21680,1.57E+12,2019-08-06T16:47:20.443,unknown,0.492370605,-1.082229614,0.114746094
21681,1.57E+12,2019-08-06T16:47:20.543,unknown,0.248275757,-0.920074463,-0.053161621
21682,1.57E+12,2019-08-06T16:47:20.644,unknown,0.438781738,-0.943237305,0.009506226
